label,img_distance,anomaly_score,z_distance,similarity
0,0.10068957507610321,0.13406184315681458,0.040803439915180206,0.0018140670144930482
0,0.12405975908041,0.17265692353248596,0.0392913818359375,0.0014973640209063888
0,0.08696746826171875,0.11613976210355759,0.03049495816230774,0.0016405783826485276
0,0.10758467763662338,0.14711123704910278,0.041504744440317154,0.002060461090877652
0,0.07678477466106415,0.10078546404838562,0.03006899543106556,0.0014492754125967622
0,0.06286740303039551,0.0852542370557785,0.03817271068692207,0.0011135024251416326
0,0.08093193173408508,0.11053309589624405,0.025350669398903847,0.0014498857781291008
0,0.06958568096160889,0.09631754457950592,0.03067069500684738,0.0012484433827921748
0,0.061854422092437744,0.08348223567008972,0.02774379588663578,0.0012200676137581468
0,0.07529037445783615,0.10196569561958313,0.028563009575009346,0.001414224854670465
0,0.08131426572799683,0.10772060602903366,0.032455816864967346,0.0014362804358825088
0,0.06519314646720886,0.08524319529533386,0.03418856859207153,0.0011925626313313842
0,0.050317443907260895,0.062469761818647385,0.02939847856760025,0.0009447618504054844
0,0.0557880662381649,0.07421256601810455,0.03564555197954178,0.001090825884602964
0,0.056522928178310394,0.07363015413284302,0.024069881066679955,0.001217997632920742
0,0.030066421255469322,0.03921165317296982,0.02334342896938324,0.0007847947999835014
0,0.0230771042406559,0.02854062244296074,0.024667952209711075,0.0005992446676827967
0,0.036198630928993225,0.04636630788445473,0.02175866812467575,0.0008501298725605011
0,0.04328877478837967,0.05410405248403549,0.024009747430682182,0.0010710876667872071
0,0.07977256923913956,0.10188855975866318,0.03423945605754852,0.0014356613392010331
0,0.06168871372938156,0.08075524866580963,0.04054894298315048,0.0011526347370818257
0,0.051316212862730026,0.072538360953331,0.033887382596731186,0.0009570734691806138
0,0.03668832778930664,0.04369982331991196,0.01658211275935173,0.0008521443814970553
0,0.036393217742443085,0.04858459532260895,0.027198059484362602,0.0006164945079945028
0,0.062184762209653854,0.08343067020177841,0.040905438363552094,0.0010941267246380448
0,0.05844876915216446,0.08070822060108185,0.03847384825348854,0.0009546738001517951
0,0.05093364045023918,0.06945019960403442,0.051123302429914474,0.00090068019926548
0,0.056673988699913025,0.07356022298336029,0.03925113007426262,0.0009522833279334009
0,0.05237332731485367,0.0741560086607933,0.039890073239803314,0.0009012010996229947
0,0.05872909352183342,0.0811370462179184,0.04675263166427612,0.0009492720128037035
0,0.056987494230270386,0.08081585168838501,0.045542214065790176,0.0009149420075118542
0,0.016635112464427948,0.020483337342739105,0.019065095111727715,0.0004823002964258194
0,0.023699484765529633,0.03179583325982094,0.034846484661102295,0.0005810096627101302
0,0.02106647565960884,0.025747206062078476,0.024705814197659492,0.0005730764823965728
0,0.024188823997974396,0.030786730349063873,0.019172238186001778,0.0006368127069436014
0,0.07962214201688766,0.10478602349758148,0.02357461117208004,0.0014374508755281568
0,0.0540868304669857,0.06821106374263763,0.029004808515310287,0.00110161944758147
0,0.06844981014728546,0.09292827546596527,0.03299713134765625,0.0013054809533059597
0,0.04699280858039856,0.06043417751789093,0.041516732424497604,0.000969229731708765
0,0.02966006100177765,0.037556007504463196,0.01887880451977253,0.0007639190298505127
0,0.03940354287624359,0.052369698882102966,0.026148680597543716,0.00069778150646016
0,0.06825488805770874,0.08485573530197144,0.019838465377688408,0.001407285570167005
0,0.01952321268618107,0.0250663161277771,0.029013600200414658,0.0004916471661999822
0,0.017731495201587677,0.02278043143451214,0.02984544262290001,0.00045298642362467945
0,0.09328299015760422,0.12338294833898544,0.03638528287410736,0.0025705848820507526
0,0.09187348932027817,0.1223537027835846,0.048757970333099365,0.002647863933816552
0,0.09560197591781616,0.12377467751502991,0.030484961345791817,0.0028537940233945847
0,0.04716857522726059,0.0644320473074913,0.028499344363808632,0.0010198487434536219
0,0.04749990627169609,0.062018249183893204,0.029695672914385796,0.0010233268840238452
0,0.02261398546397686,0.029196031391620636,0.022655444219708443,0.0005785112734884024
0,0.041855182498693466,0.052911289036273956,0.023319950327277184,0.0010710107162594795
0,0.035626765340566635,0.04573720321059227,0.018776293843984604,0.0008079142426140606
0,0.044417060911655426,0.05555000528693199,0.01773509755730629,0.0009835042292252183
0,0.08595931529998779,0.11497136950492859,0.026679154485464096,0.0017042859690263867
0,0.08743886649608612,0.11153791844844818,0.030597150325775146,0.0013697046088054776
0,0.03950808569788933,0.050257809460163116,0.023964347317814827,0.0008556165848858654
0,0.05133404582738876,0.06783314049243927,0.02466748096048832,0.001091880607418716
0,0.12772315740585327,0.18100497126579285,0.043100252747535706,0.002522161928936839
0,0.11954864114522934,0.16955414414405823,0.038572799414396286,0.002426787046715617
0,0.22693495452404022,0.32775217294692993,0.056929368525743484,0.0029504180420190096
0,0.24912244081497192,0.37305212020874023,0.0805816650390625,0.003191102296113968
0,0.0535520538687706,0.07389959692955017,0.03316933289170265,0.0011273805284872651
0,0.022094709798693657,0.028138477355241776,0.03608822450041771,0.0004480259958654642
0,0.04882359504699707,0.06294649094343185,0.02715025283396244,0.0010685714660212398
0,0.033937714993953705,0.04106694459915161,0.015261251479387283,0.0007777631399221718
0,0.04466076195240021,0.0570240244269371,0.01704525388777256,0.0010442315833643079
0,0.038108959794044495,0.049031004309654236,0.02320876531302929,0.0009790569311007857
0,0.032155148684978485,0.0408255010843277,0.0179203599691391,0.0008068312308751047
0,0.026767920702695847,0.03768119588494301,0.032955799251794815,0.0005497480160556734
0,0.04136432334780693,0.05286538600921631,0.03758840635418892,0.0006283469847403467
0,0.05671443045139313,0.07577870786190033,0.026484448462724686,0.0012131461407989264
0,0.03819017857313156,0.051170215010643005,0.029332255944609642,0.0007824799977242947
0,0.02108028344810009,0.02734549343585968,0.028340360149741173,0.0005189028452150524
0,0.07008227705955505,0.09379205107688904,0.027011344209313393,0.0015734201297163963
0,0.06998094916343689,0.09312757104635239,0.027401400730013847,0.0015379261458292603
0,0.07129426300525665,0.09451402723789215,0.03677971661090851,0.0015617514727637172
0,0.057702742516994476,0.07363539189100266,0.029563000425696373,0.0010767265921458602
0,0.1517839878797531,0.22613804042339325,0.03362686187028885,0.0026561582926660776
0,0.07221545279026031,0.09442701935768127,0.024675369262695312,0.0016974355094134808
0,0.04284258186817169,0.05467034503817558,0.021816588938236237,0.0010308558121323586
0,0.025579657405614853,0.035058002918958664,0.030645636841654778,0.0005458403029479086
0,0.03260381519794464,0.041560299694538116,0.022150322794914246,0.0007493307930417359
0,0.04246486350893974,0.05219580978155136,0.02333242818713188,0.000782991701271385
0,0.035140302032232285,0.04419106990098953,0.016802815720438957,0.0009956053690984845
0,0.04230451583862305,0.053617335855960846,0.024176225066184998,0.0010680187260732055
0,0.014688144437968731,0.01796008087694645,0.016085686162114143,0.00041675532702356577
0,0.06851814687252045,0.09071587026119232,0.024411311373114586,0.0012509925290942192
0,0.11865942180156708,0.15327408909797668,0.034979455173015594,0.0039886352606117725
0,0.06023580953478813,0.08043251186609268,0.022913968190550804,0.0011701975017786026
0,0.11780360341072083,0.15157783031463623,0.018753791227936745,0.004123359452933073
0,0.08010207861661911,0.11323253065347672,0.05054521560668945,0.0013302377192303538
0,0.1221388727426529,0.16212211549282074,0.04006430506706238,0.0036367408465594053
0,0.06662917882204056,0.09024575352668762,0.029979387298226357,0.001215458265505731
0,0.09344349801540375,0.1153339222073555,0.029352717101573944,0.003384651616215706
0,0.054877083748579025,0.07234049588441849,0.029689017683267593,0.0010480439523234963
0,0.09664325416088104,0.12302587926387787,0.029938310384750366,0.0031230198219418526
0,0.06365969777107239,0.09045915305614471,0.03616521507501602,0.0010136463679373264
0,0.12450186908245087,0.17361332476139069,0.04136765003204346,0.0034672950860112906
0,0.09096082299947739,0.12409437447786331,0.03283478319644928,0.001595730776898563
0,0.11573229730129242,0.1544038951396942,0.038673654198646545,0.0032869214192032814
0,0.07474205642938614,0.09674520045518875,0.03215648606419563,0.0012911396333947778
0,0.09899570792913437,0.12290744483470917,0.024186773225665092,0.003511889139190316
0,0.07353293895721436,0.09568363428115845,0.023645276203751564,0.0013971837470307946
0,0.10672783851623535,0.136417418718338,0.027908921241760254,0.003595308167859912
0,0.09633012861013412,0.13280221819877625,0.030760588124394417,0.001831522793509066
0,0.1274075210094452,0.16669288277626038,0.025464674457907677,0.004491726402193308
0,0.07599522173404694,0.10509265214204788,0.035366687923669815,0.0012837037211284041
0,0.10916386544704437,0.1473202109336853,0.041897404938936234,0.003011187771335244
0,0.06477130949497223,0.08591538667678833,0.02257518284022808,0.0012715683551505208
0,0.10446866601705551,0.13441550731658936,0.028597986325621605,0.003557122079655528
0,0.07817524671554565,0.1030077412724495,0.03201719745993614,0.0016048867255449295
0,0.10335388779640198,0.12998279929161072,0.04151523485779762,0.003769255941733718
0,0.07370378822088242,0.10309301316738129,0.029123272746801376,0.0014108781469985843
0,0.10301269590854645,0.1330743432044983,0.025487661361694336,0.003731122240424156
0,0.07252039015293121,0.09943634271621704,0.02331773191690445,0.0014439389342442155
0,0.10652761161327362,0.13867180049419403,0.034344740211963654,0.0034829245414584875
0,0.08264737576246262,0.11110884696245193,0.022623185068368912,0.0014058781089261174
0,0.1258990615606308,0.17273618280887604,0.03459545597434044,0.0036830094177275896
0,0.07384748756885529,0.09967705607414246,0.022609908133745193,0.0014759134501218796
0,0.11713793128728867,0.14968633651733398,0.02824745513498783,0.00351700303144753
0,0.06808992475271225,0.088466115295887,0.02583971433341503,0.0013773773098364472
0,0.10325195640325546,0.13124582171440125,0.03375464305281639,0.003493678057566285
0,0.07754558324813843,0.10424818098545074,0.030786477029323578,0.0012145753717049956
0,0.09976230561733246,0.12924624979496002,0.02653437852859497,0.003347192658111453
0,0.05682390183210373,0.0757695883512497,0.021608632057905197,0.0011462151305750012
0,0.09636618942022324,0.12121656537055969,0.024369902908802032,0.00336277368478477
0,0.06819815188646317,0.09181001037359238,0.027973691001534462,0.0012690052390098572
0,0.1013379618525505,0.1303246021270752,0.028648052364587784,0.003434331389144063
0,0.09000584483146667,0.12607687711715698,0.03581126406788826,0.0011933716014027596
0,0.11835257709026337,0.16076041758060455,0.03341250866651535,0.0034581853542476892
0,0.06183568388223648,0.07833634316921234,0.03118928335607052,0.0011377036571502686
0,0.10927256941795349,0.13907018303871155,0.032224297523498535,0.003761609084904194
0,0.08518429845571518,0.11158239096403122,0.026220640167593956,0.0015278434148058295
0,0.11308829486370087,0.14611297845840454,0.03833869844675064,0.00402064761146903
0,0.08525746315717697,0.11597413569688797,0.028444088995456696,0.0014981245622038841
0,0.052420005202293396,0.0708712711930275,0.022889209911227226,0.001037106616422534
0,0.09886717796325684,0.1258362978696823,0.024272512644529343,0.0032114849891513586
0,0.053921014070510864,0.06580410897731781,0.019719399511814117,0.000945454288739711
0,0.10410143435001373,0.12673018872737885,0.02347416989505291,0.0037741726264357567
0,0.07145953178405762,0.09283643960952759,0.03173708915710449,0.00114275305531919
0,0.12103467434644699,0.15290707349777222,0.0340261273086071,0.003480649786069989
0,0.03559870272874832,0.04566846787929535,0.019293326884508133,0.0008041735854931176
0,0.09551024436950684,0.11926954239606857,0.02375589869916439,0.0032688993960618973
0,0.05019691213965416,0.0781777948141098,0.04085597023367882,0.0008170473738573492
0,0.09029717743396759,0.11998724937438965,0.02164521813392639,0.003067829879000783
0,0.0360732227563858,0.04838636890053749,0.029713520780205727,0.0007055173628032207
0,0.08966623246669769,0.1224602535367012,0.037715163081884384,0.002674074610695243
0,0.0647583082318306,0.09166420251131058,0.029994692653417587,0.0010810174280777574
0,0.10825498402118683,0.14298765361309052,0.03353840857744217,0.00376712903380394
0,0.029520083218812943,0.04301436245441437,0.02402310073375702,0.000586941372603178
0,0.08539046347141266,0.11571413278579712,0.04048894718289375,0.0026140667032450438
0,0.06502309441566467,0.08605113625526428,0.02443242445588112,0.0010499333729967475
0,0.11060818284749985,0.13915807008743286,0.032390329986810684,0.0037644023541361094
0,0.05632166191935539,0.07872238755226135,0.03006128780543804,0.0010125312255695462
0,0.09583194553852081,0.12317965924739838,0.027308261021971703,0.003125552088022232
0,0.0554993562400341,0.07268141955137253,0.023956725373864174,0.001024142256937921
0,0.09715273231267929,0.12157543748617172,0.02130940929055214,0.003428572556003928
0,0.043116308748722076,0.054489582777023315,0.016901321709156036,0.0008652298711240292
0,0.09076480567455292,0.1097884327173233,0.022334184497594833,0.0033223486971110106
0,0.07337543368339539,0.10093379020690918,0.029955388978123665,0.00094608188373968
0,0.10424961894750595,0.1326431781053543,0.027945632115006447,0.003083873772993684
0,0.04321058839559555,0.06124185770750046,0.022926878184080124,0.0007873804424889386
0,0.08854629099369049,0.11259722709655762,0.0285114087164402,0.002938568592071533
0,0.04583302140235901,0.06260664016008377,0.030721241608262062,0.0008522307616658509
0,0.10482268035411835,0.1343207210302353,0.02509685605764389,0.003744698828086257
0,0.05252872034907341,0.06988464295864105,0.024084486067295074,0.0009538678568787873
0,0.09631463140249252,0.12030549347400665,0.02325758896768093,0.003373129293322563
0,0.04404544085264206,0.060483418405056,0.026880616322159767,0.0008679113234393299
0,0.10500447452068329,0.1387368142604828,0.026201318949460983,0.003425470320507884
0,0.04049617797136307,0.055466242134571075,0.02711244486272335,0.0008125653839670122
0,0.049621663987636566,0.06513940542936325,0.028641637414693832,0.0009381526033394039
0,0.12379970401525497,0.1592770516872406,0.023295430466532707,0.0048006996512413025
0,0.0520404689013958,0.06601019948720932,0.021142341196537018,0.00086903729243204
0,0.11203327029943466,0.1381663978099823,0.028180118650197983,0.0038806546945124865
0,0.029757089912891388,0.040441833436489105,0.020539287477731705,0.0005982757429592311
0,0.08931726217269897,0.10647889971733093,0.021171851083636284,0.002844068221747875
0,0.044789060950279236,0.05475956201553345,0.024900898337364197,0.0007976265624165535
0,0.1001686155796051,0.12010809779167175,0.01708509959280491,0.003612352767959237
0,0.07092824578285217,0.09452956914901733,0.03011569194495678,0.0012120968895033002
0,0.12375245988368988,0.15510091185569763,0.03105524554848671,0.004024846944957972
0,0.04825615882873535,0.06809636205434799,0.02694600448012352,0.0009014098322950304
0,0.10782073438167572,0.1483161896467209,0.034536778926849365,0.0036575195845216513
0,0.06523819267749786,0.08336996287107468,0.023066576570272446,0.0010653251083567739
0,0.11010371893644333,0.13589704036712646,0.0262021292001009,0.0036389296874403954
0,0.04767284914851189,0.07265433669090271,0.02651786245405674,0.0008584565948694944
0,0.10778133571147919,0.1552567034959793,0.03401453047990799,0.0027296182233840227
0,0.061893608421087265,0.08406594395637512,0.028715914115309715,0.0012778927339240909
0,0.1046222597360611,0.1345822513103485,0.026684125885367393,0.003622849239036441
0,0.055602818727493286,0.07652896642684937,0.028478605672717094,0.0011208121431991458
0,0.09786106646060944,0.12744660675525665,0.024894965812563896,0.003205934539437294
0,0.04724254459142685,0.06305509805679321,0.021631741896271706,0.0009485851041972637
0,0.043202340602874756,0.054831162095069885,0.022791024297475815,0.0009308431181125343
0,0.08809679001569748,0.11007615923881531,0.029041582718491554,0.0029847535770386457
0,0.08422896265983582,0.10329185426235199,0.018266960978507996,0.002947799162939191
0,0.0458483062684536,0.057556331157684326,0.02404939755797386,0.0008302382193505764
0,0.10181209444999695,0.1215193122625351,0.023043133318424225,0.0037559650372713804
0,0.04078667610883713,0.05441519618034363,0.022269882261753082,0.0007664358126930892
0,0.10043426603078842,0.12729378044605255,0.03274169936776161,0.0030626552179455757
0,0.05212830752134323,0.06579996645450592,0.018842412158846855,0.0010208548046648502
0,0.09572585672140121,0.11705532670021057,0.02579565718770027,0.0033690910786390305
0,0.05307849496603012,0.06946706026792526,0.018700605258345604,0.001016921829432249
0,0.09843438863754272,0.1225392073392868,0.024786820635199547,0.0034362527076154947
0,0.048825882375240326,0.06381314992904663,0.019876331090927124,0.001058734836988151
0,0.09035554528236389,0.11107279360294342,0.01938682049512863,0.003286124439910054
0,0.0508696548640728,0.0704113095998764,0.021845053881406784,0.0010717451805248857
0,0.10880342125892639,0.1362660825252533,0.019693907350301743,0.004183144308626652
0,0.045182712376117706,0.05902041494846344,0.01814381033182144,0.0010190573520958424
0,0.09457175433635712,0.11980429291725159,0.02374589443206787,0.003210396273061633
0,0.04573167487978935,0.05975142866373062,0.02034192904829979,0.0010500765638425946
0,0.09089595079421997,0.11249446123838425,0.020715979859232903,0.003279927419498563
0,0.04233938455581665,0.0556204617023468,0.02738180384039879,0.0008399970247410238
0,0.09058555215597153,0.11141805350780487,0.021346688270568848,0.0030946896877139807
0,0.05580678582191467,0.07317056506872177,0.021984755992889404,0.0011552899377420545
0,0.0928291603922844,0.11820407956838608,0.03494619205594063,0.0032071175519376993
0,0.07946064323186874,0.10753350704908371,0.029673483222723007,0.0014375443570315838
0,0.11283747851848602,0.14486107230186462,0.027455300092697144,0.004208748694509268
0,0.042250923812389374,0.053131844848394394,0.021708078682422638,0.000830517616122961
0,0.09397666156291962,0.11752987653017044,0.027058474719524384,0.0031450374517589808
0,0.048275187611579895,0.06645536422729492,0.020970897749066353,0.0010730390204116702
0,0.09228217601776123,0.11517933011054993,0.020287586376070976,0.0033793821930885315
0,0.056835513561964035,0.08042856305837631,0.029851650819182396,0.0010554943000897765
0,0.08811994642019272,0.11986193060874939,0.02764664590358734,0.0021889510098844767
0,0.059221476316452026,0.08159568160772324,0.018534023314714432,0.0011956123635172844
0,0.10169562697410583,0.13465465605258942,0.034284934401512146,0.0033388438168913126
0,0.04909716546535492,0.06607489287853241,0.0210906770080328,0.0010685722809284925
0,0.08832429349422455,0.11174795776605606,0.023336950689554214,0.003245263360440731
0,0.04509406536817551,0.060473084449768066,0.019865669310092926,0.000985855469480157
0,0.08660494536161423,0.10784813016653061,0.022705482318997383,0.00298523623496294
0,0.05848608911037445,0.0739787220954895,0.02706976979970932,0.001096560386940837
0,0.10044028609991074,0.12929582595825195,0.032789915800094604,0.0032139939721673727
0,0.07537101954221725,0.10291126370429993,0.02512528747320175,0.0015608809189870954
0,0.07234948873519897,0.10769981890916824,0.03555886819958687,0.001130306045524776
0,0.09839208424091339,0.14341044425964355,0.0361282043159008,0.002125892788171768
0,0.06253242492675781,0.08551192283630371,0.02839602343738079,0.0012268921127542853
0,0.10519222915172577,0.13312935829162598,0.0345100499689579,0.0035193581134080887
0,0.05879119038581848,0.0774957686662674,0.01802392117679119,0.0012220623902976513
0,0.1031283438205719,0.13051669299602509,0.029188960790634155,0.0034983197692781687
0,0.05539078637957573,0.07113765925168991,0.02626422792673111,0.0009512572432868183
0,0.09869649261236191,0.12679177522659302,0.05320312827825546,0.0030343253165483475
0,0.06007164716720581,0.07858350872993469,0.02924501895904541,0.0009957262082025409
0,0.058212511241436005,0.07532630860805511,0.021242108196020126,0.001075476873666048
0,0.09929591417312622,0.125747412443161,0.04351022094488144,0.0031298240646719933
0,0.046639543026685715,0.06353125721216202,0.029542746022343636,0.0007529829745180905
0,0.0922110304236412,0.11554959416389465,0.04727219417691231,0.003049587830901146
0,0.05549531802535057,0.07064633816480637,0.02804233506321907,0.0011378192575648427
0,0.09753106534481049,0.12017276138067245,0.0306953527033329,0.003412743331864476
0,0.06360135972499847,0.0828237235546112,0.031032761558890343,0.0010915215825662017
0,0.05765491724014282,0.08526292443275452,0.03634844347834587,0.000943004444707185
0,0.12139000743627548,0.15176093578338623,0.029358135536313057,0.004067756235599518
0,0.10739392042160034,0.1362473964691162,0.031510137021541595,0.003379571484401822
0,0.059674616903066635,0.07892900705337524,0.023708827793598175,0.0012285604607313871
0,0.10640235245227814,0.13521094620227814,0.034135568886995316,0.0035269875079393387
0,0.057371269911527634,0.07574313879013062,0.023256940767169,0.0011964907171204686
0,0.09741143882274628,0.12083365768194199,0.02790311723947525,0.003362101735547185
0,0.060928165912628174,0.083915576338768,0.029283123090863228,0.00109640893060714
0,0.1003020629286766,0.13921861350536346,0.02575601451098919,0.003169806906953454
0,0.05970779061317444,0.07889027893543243,0.027624236419796944,0.0010367874056100845
0,0.10115158557891846,0.13178707659244537,0.03456813097000122,0.003154382109642029
0,0.05611719936132431,0.07491788268089294,0.02586601860821247,0.0010937623446807265
0,0.09329116344451904,0.11741719394922256,0.032254766672849655,0.003281767712906003
0,0.052063196897506714,0.06734929978847504,0.023566655814647675,0.0010636007646098733
0,0.08761841058731079,0.10768449306488037,0.026167958974838257,0.003101697191596031
0,0.06426919996738434,0.09009280800819397,0.0360473096370697,0.0009950586827471852
0,0.11193598806858063,0.14805646240711212,0.04028397798538208,0.0033676913008093834
0,0.04627298563718796,0.06332647055387497,0.029011836275458336,0.0009787072194740176
0,0.08651852607727051,0.10540321469306946,0.02475770004093647,0.0030199813190847635
0,0.0454004630446434,0.062048688530921936,0.024131854996085167,0.0008731312700547278
0,0.08599802106618881,0.11093900352716446,0.0301470085978508,0.0026789542753249407
0,0.05722733587026596,0.0753643661737442,0.030631177127361298,0.0011555816745385528
0,0.044902779161930084,0.06032497435808182,0.020634446293115616,0.000994234113022685
0,0.08200257271528244,0.10297058522701263,0.018793463706970215,0.002979833399876952
0,0.08765755593776703,0.11399528384208679,0.04319782182574272,0.002779798349365592
0,0.08813803642988205,0.12327993661165237,0.032256510108709335,0.0016901650233194232
0,0.1284019649028778,0.1740715056657791,0.03686504438519478,0.004059481900185347
0,0.07970070093870163,0.11502808332443237,0.0384289026260376,0.0012129429960623384
0,0.12034466862678528,0.16615432500839233,0.047639645636081696,0.0033844299614429474
0,0.03618892282247543,0.045941174030303955,0.010705645196139812,0.0008277345914393663
0,0.0933726355433464,0.11956439167261124,0.023037463426589966,0.003080395283177495
0,0.05081978067755699,0.07013465464115143,0.030817249789834023,0.0009634600137360394
0,0.08473046869039536,0.10045500099658966,0.015837686136364937,0.002798859030008316
0,0.032071761786937714,0.04189355671405792,0.027238082140684128,0.0007344309706240892
0,0.08519785106182098,0.10635633766651154,0.026058506220579147,0.0028034604620188475
0,0.04569884389638901,0.0600217804312706,0.019521934911608696,0.0009707981371320784
0,0.09670655429363251,0.12163703888654709,0.02326829358935356,0.003322867676615715
0,0.055980976670980453,0.078410804271698,0.023270180448889732,0.001132017350755632
0,0.11860617250204086,0.156005859375,0.029570888727903366,0.004735235590487719
0,0.0670059323310852,0.08881406486034393,0.028009476140141487,0.0013270251220092177
0,0.1038496121764183,0.13546757400035858,0.036851219832897186,0.0034847937058657408
0,0.06460586190223694,0.0861540287733078,0.02802031859755516,0.0012777649099007249
0,0.09515894949436188,0.12240549176931381,0.02914138324558735,0.003052710322663188
0,0.06910678744316101,0.09020482003688812,0.03493385761976242,0.0012971273390576243
0,0.09773214906454086,0.12620782852172852,0.033517416566610336,0.0032981412950903177
0,0.07886159420013428,0.10801257193088531,0.022507576271891594,0.0014533046633005142
0,0.1255987286567688,0.16467292606830597,0.03930285573005676,0.004135594237595797
0,0.0722009539604187,0.1086437776684761,0.02758869156241417,0.001176937366835773
0,0.10973039269447327,0.14545120298862457,0.038977641612291336,0.0037246905267238617
0,0.057000480592250824,0.07592260092496872,0.022941509261727333,0.0010741769801825285
0,0.09190814197063446,0.116685651242733,0.030213160440325737,0.0030713940504938364
0,0.07582861185073853,0.10509193688631058,0.02431556209921837,0.001437663217075169
0,0.10257595777511597,0.13876765966415405,0.04460472613573074,0.003636215580627322
0,0.09010040760040283,0.12714186310768127,0.03778746724128723,0.0015975729329511523
0,0.1210867166519165,0.16562867164611816,0.057171471416950226,0.004134258255362511
0,0.07966968417167664,0.11094815284013748,0.030087845399975777,0.001460694125853479
0,0.10434556007385254,0.1374206244945526,0.0452616885304451,0.003588826162740588
0,0.06426003575325012,0.08456727862358093,0.022710667923092842,0.0012196170864626765
0,0.10520380735397339,0.1347464621067047,0.032888054847717285,0.0034334473311901093
0,0.06502260267734528,0.08862009644508362,0.024426454678177834,0.0011872649192810059
0,0.10428136587142944,0.1364605873823166,0.035962171852588654,0.003468526294454932
0,0.09178750962018967,0.12339019775390625,0.02765582501888275,0.0015609054826200008
0,0.12012942880392075,0.15275432169437408,0.03799935430288315,0.004248534794896841
0,0.0925169587135315,0.11932212114334106,0.028937451541423798,0.001589849591255188
0,0.11975818872451782,0.1525595784187317,0.033148761838674545,0.0043815081007778645
0,0.08820681273937225,0.12270458787679672,0.04003199189901352,0.001347906538285315
0,0.1206853985786438,0.15639252960681915,0.05269211158156395,0.0036851149052381516
0,0.07322490215301514,0.09516914188861847,0.029364529997110367,0.0013587352586910129
0,0.10212938487529755,0.13426300883293152,0.03691976144909859,0.0034254237543791533
0,0.05518718808889389,0.0786244198679924,0.04183785244822502,0.0009982545161619782
0,0.10177507996559143,0.1274951547384262,0.022955000400543213,0.004026486538350582
0,0.05221090838313103,0.07177846133708954,0.026692325249314308,0.0010570954764261842
0,0.1071915253996849,0.1338086724281311,0.01969136856496334,0.004507765639573336
0,0.08969835937023163,0.12255346029996872,0.044639572501182556,0.0015108735533431172
0,0.11179020255804062,0.15077486634254456,0.054565589874982834,0.0030196255538612604
0,0.09901557862758636,0.13707727193832397,0.03260037302970886,0.0016725616296753287
0,0.11776453256607056,0.16200505197048187,0.04297273978590965,0.003386298194527626
0,0.08800084888935089,0.12080477178096771,0.0358961746096611,0.001498658675700426
